count	reward_sum	squared_reward_sum	length
1324	219.7353539412631	59.98812532761663	911
1325	212.40174552396374	54.321938248117846	986
1326	218.57866229835705	59.22309310796998	922
1327	93.0468744942271	10052.115544922564	840
1328	209.02142822114635	53.58022875995577	1038
1329	212.08278591443826	66.25606041423211	974
1330	218.31948752679924	62.198771671440284	918
1331	215.80105064101141	52.79695090551909	1025
1332	215.55623410492663	58.75337695809792	965
1333	215.81700249908863	58.256214211761076	924
1334	213.78981023765505	54.79392255618727	974
1335	215.20288196717306	56.20555477909224	971
1336	218.12178425493806	59.08418173719879	932
1337	212.60733345685176	54.006545502630466	975
1338	217.6342727764995	59.07894958905585	926
1339	219.47497100154564	63.750127796945904	903
1340	10.704831817591312	10030.042819915829	550
1341	54.39041702818179	10040.856256255118	690
1342	221.0261915823689	60.83007929368686	899
1343	217.04837754243383	59.267890407109036	931
1344	219.60726278280532	62.9654647164904	885
1345	211.44065419080962	54.711404834357914	974
1346	219.57579583476723	62.87979631750479	880
1347	113.85564394506099	10059.504489211455	903
1348	222.87914421486866	64.65805227270884	860
1349	220.32741193118386	59.19961590760834	920
1350	217.4594389602481	57.29305058575813	944
1351	218.23901442686906	59.38898023643426	929
1352	218.1325223492698	61.89997700484359	921
1353	219.22573206835463	60.33389696071405	928
1354	222.10124107616184	62.72878356142597	911
1355	218.05678377342042	60.480426194393445	915
1356	222.55272513262074	64.69467032522525	877
1357	222.08065625727338	60.8588262030659	926
1358	-22.897185720405403	10031.750723264937	455
1359	222.44949874687896	63.139003807927104	886
1360	216.2683223660881	55.79663162685038	968
1361	222.56673362997793	64.1487631452077	895
1362	220.25367917395636	63.9457430940269	896
1363	213.782431501561	55.2032586776867	968
1364	212.30553559451954	54.69809252436486	989
1365	215.23504844423417	56.42499680357312	956
1366	221.64699115386645	63.89219998080863	874
1367	217.43394023302974	59.78864776736293	898
1368	18.04836307552442	10030.742124006281	570
1369	-11.446882047780065	10021.769275724211	461
1370	31.53667689768932	10041.418094139939	535
1371	222.39799201369385	64.47507149994061	864
1372	217.28034944103493	61.37363043967029	916
1373	218.99309631985412	60.89706118296853	916
1374	219.01820946788914	61.33425515168457	925
1375	-6.335123403164479	55.166047543694226	2000
1376	219.614199745941	60.140382477023415	930
1377	223.28131655485285	64.47743888444457	885
1378	216.6474519481179	57.21886724793638	959
1379	220.83785726506915	62.78248475989583	891
1380	221.9674006400005	61.0986508160087	910
1381	216.3605375501374	57.647593802848036	961
1382	219.3667821107664	61.53951414568384	897
1383	216.04540557096018	56.749082042279944	963
1384	215.18661851061356	53.120326246608855	993
1385	216.8064467124065	58.03359197229758	950
1386	31.37900228201434	10036.569156640915	624
1387	223.63338595366483	65.96983247057648	862
1388	221.46304951163887	63.74928416547473	877
1389	101.66588659535356	10057.451183975398	886
1390	215.51286964122494	57.26549042350256	933
1391	218.25268012552206	58.503011357693275	948
1392	219.06911521623982	59.69295024809784	929
1393	214.0143001831118	52.71247677007147	1005
1394	223.13639430221565	66.98761933129592	838
1395	213.3713897831099	54.58943058119887	984
1396	87.13695354877524	10055.340006599587	763
1397	215.90474516706266	56.46336398797034	974
1398	219.33348707681057	59.25272355467789	935
1399	216.91588254991632	61.62529751442389	914
1400	221.90602640533749	65.84525618093775	863
1401	216.76108830138654	56.92997110333014	963
1402	218.33103641659844	58.970522568825515	912
1403	215.34589049768948	56.908798170554086	975
1404	223.8084367603043	64.3416927519066	891
1405	217.2896862870051	57.71872036134199	970
1406	224.38366391403954	64.88599515323456	865
1407	215.21057477082866	58.85122233609976	930
1408	213.70337411674024	53.91019108929951	1018
1409	90.65426620630359	10051.21394259908	872
1410	219.5861525165747	59.681862391797736	931
1411	219.36227532610513	60.98781394005233	920
1412	219.24212243339892	57.87732980574688	962
1413	219.63071243422863	59.92782042787088	926
1414	-53.22426956948842	10014.548267122591	242
1415	206.12566501789553	52.74138715506518	1091
1416	217.70311349723386	58.51021809494924	931
1417	222.8124239954263	63.238931465598846	882
1418	222.54508496580965	61.53798478443166	906
1419	216.5041447904607	60.61070842502704	930
1420	219.1715174193976	60.01779904788814	929
1421	219.60769978505877	60.6055383614915	922
1422	221.84464878530034	62.585040927754136	886
1423	-20.69599691550998	10020.11262205631	473
1424	219.19673706494805	63.8562681155084	884
1425	217.86579872279333	58.636040170652926	942
1426	220.01046801003673	59.361345427993484	928
1427	217.64012308108528	58.621759798504876	940
1428	216.7124422236903	58.95267832994703	919
1429	213.40604953940203	57.108028828617606	974
1430	222.18367963148614	63.16165462951406	899
1431	221.40145326379724	63.076834064534886	890
1432	28.8641424648402	10039.899922704672	522
1433	212.83096481989773	53.75471823613989	983
1434	216.22825868900605	60.487325643596925	900
1435	217.91159283306058	60.31171881470942	927
1436	213.094060362479	54.87727792880796	977
1437	215.2495600431906	58.00456370926933	943
1438	214.4955102877445	57.2556876558956	954
1439	218.0349792219893	58.70452383929634	929
1440	216.3388964716019	58.96066102671661	927
1441	209.53778788939653	53.26085424362807	1013
1442	220.0411979864658	62.387155087332616	902
1443	-16.204518811456637	10022.444855975606	392
1444	220.6078300318933	60.07740160985589	910
1445	215.58513130313466	58.47715350811086	923
1446	215.89953946632002	57.421806428859455	932
1447	218.6669855495211	60.32681784419173	915
1448	222.05619823305673	62.11452554163125	892
1449	215.85389840575124	57.60425864448169	963
1450	219.31361442735815	59.90673343261855	911
1451	221.34580395274173	63.41729669954025	892
1452	219.59584921228085	60.708481605747004	933
1453	216.69620961033277	58.184050792124644	931
1454	214.48509656963532	56.53884479678453	956
1455	219.83690250955874	60.16461198677492	912
1456	210.9121639183803	52.71770235391433	1033
1457	216.1970184020995	55.92614125047634	973
1458	222.18409087888105	64.01902725492225	901
1459	221.08807704595037	65.84965477444582	849
1460	223.80407190929677	63.2252401938568	897
1461	216.50459231685517	58.09500790967997	945
1462	222.2142679716174	65.40088560129102	861
1463	216.82884120703918	58.83381614933187	933
1464	213.19663837967505	57.201325492559214	1010
1465	218.6280433278776	57.08403780464289	959
1466	217.9538259288471	58.35450439961062	954
1467	221.45353901964774	63.77006715234051	885
1468	218.34772002972318	58.35554859917475	935
1469	219.98344958671103	62.808524971993315	890
1470	220.22751285416234	63.175169265865556	883
1471	216.78145034899572	56.51696048445703	958
1472	221.1071922630612	61.693344115990314	897
1473	214.013330445	56.185020500764324	981
1474	221.5509106232399	64.31261995274386	865
1475	221.45582648580753	67.05235401533537	850
1476	216.0921834197964	55.33380736324187	971
1477	8.05511792541725	10030.334793267939	465
1478	220.8040901173751	63.19434491229029	900
1479	218.63316020542368	61.83667350600079	892
1480	213.45377558681056	53.21224008647967	1009
1481	84.0863563406644	10043.870902418761	931
1482	219.85199786993735	61.67155195321097	919
1483	218.0045165526945	56.52194201015683	965
1484	216.12499184393937	57.08024321887649	952
1485	221.21237443552067	61.55860957958198	910
1486	215.09857032967136	57.148127634321874	962
1487	222.36700177372884	65.2378909570905	851
1488	216.354208618689	56.193239111572616	974
1489	221.96288417971837	61.7522476044436	912
1490	216.28696662886347	54.331693969334225	987
1491	212.84159387398805	56.73021494996287	988
1492	221.88321067675653	60.706945645318335	912
1493	213.39943738348694	55.89639052207488	970
1494	218.86216887082293	61.13013262872057	897
1495	218.74587992780093	59.42528567065879	934
1496	222.26378929319446	63.97904803760624	878
1497	218.61358593991784	62.32899304977305	910
1498	182.22898891758632	67.26550109417386	1239
1499	220.3983034737467	58.11639327877469	942
1500	221.26905592160736	63.55109784712555	891
1501	216.10982488930784	57.52053739001782	950
1502	218.39850235145022	59.699579096834064	956
1503	221.68483281189933	62.22208161138923	898
1504	218.8379240414363	58.984185554177806	960
1505	108.63764375055115	10061.32430240936	856
1506	219.61978834950426	58.886244828041306	927
1507	220.08192109724203	61.715743733818485	912
1508	224.76029574939602	65.620868835011	878
1509	219.235080852652	62.969157274503225	906
1510	221.3626892102302	64.4326619424928	877
1511	215.95317280437249	55.78962991283747	979
1512	218.87261332679483	60.85283018756883	912
1513	214.9713388894758	56.11560458178701	988
1514	85.13520111585598	10053.764405695607	797
1515	220.3780772954991	60.18162935948257	925
1516	218.43275853555733	58.30289844566343	934
1517	219.91592771108353	61.70781666122234	908
1518	221.74088862329913	63.577398722535285	877
1519	217.22143703918553	60.32697924939076	917
1520	217.912923764549	59.52216306930378	928
1521	220.785825353888	63.027547105357634	902
1522	221.06869222061775	62.26608920564041	888
1523	217.09275853964883	59.677242663899904	931
1524	110.9519987310959	10060.07724880942	855
1525	214.4655620855511	59.846449678533055	944
1526	219.96302752243346	63.325518117015136	885
1527	217.57785904795924	58.13524411190811	942
1528	221.08071901690008	63.82505222117806	871
1529	220.13473154877434	60.1497639854555	917
1530	221.35788047345235	62.67192008691165	885
1531	223.69997252079276	63.28480597349527	885
1532	220.8365903169935	63.82119387751095	876
1533	217.56961192176803	58.40704407937624	943
1534	218.30542502177002	60.3958625993741	922
1535	218.32840247957688	61.67034000543091	890
1536	223.37689530843176	63.52743506832701	883
1537	220.32880651536092	61.87685050403643	902
1538	216.19252104129134	60.01975059692397	923
1539	214.57616583479918	55.04478989617162	970
1540	220.1501849241475	63.394098105933395	874
1541	219.88724835195958	62.522463574227	908
1542	216.91839276438847	58.20903011868564	943
1543	222.14513368427066	62.680790105827924	888
1544	221.8537822051052	60.13935232389614	918
1545	214.98370505226416	56.53066904832418	960
1546	224.0899031236675	63.91364706302494	876
1547	218.49021221548344	59.54503451522259	928
1548	217.9304862526567	60.45174415308569	919
1549	216.91283416540088	57.81270302305651	944
1550	223.6147147148383	66.80831658933855	866
1551	222.00775050668113	64.63601610617754	886
1552	219.97918355668307	60.3670901905197	908
1553	215.46350117380086	60.873860543066705	935
1554	219.11009361335317	59.847547057030425	928
1555	222.91090894576288	65.6834015616246	857
1556	222.87905757883465	62.10401882390824	901
1557	224.00378029436462	65.3475136980995	876
1558	220.25742385853013	60.24989656355631	930
1559	220.3083469146376	63.69622500476547	910
1560	222.4924535690228	62.956919028455204	887
1561	217.5942280738214	59.63377012101335	921
1562	218.6447327593353	60.31233787353973	907
1563	215.79255777925502	63.044079771469924	942
1564	223.4657017570984	65.98264040263804	855
1565	225.2611272838591	65.93718222548348	878
1566	215.00111799225405	56.83088987532011	967
1567	221.36109713589377	61.55463688508107	904
1568	219.49680835722228	60.47235935788121	933
1569	221.62413707310748	65.30152711976736	860
1570	218.34572647628465	62.47987177973049	909
1571	219.36068223442075	62.45399200343444	893
1572	217.1703987699111	58.73294841714388	920
1573	92.92976082246508	10051.556461943952	866
1574	221.31162736810455	62.5797986951669	880
1575	220.12537449719775	59.90934853717269	949
1576	217.0503748209125	56.95330063415431	960
1577	212.45244194693174	53.09818019773741	1000
1578	224.32139629608676	67.3012059813056	847
1579	223.80603676765568	67.39107409452164	850
1580	218.0919565820631	58.75830728315105	931
1581	219.99345990444868	62.99251013763801	872
1582	221.31470829391753	60.675828392228055	918
1583	213.31911865829025	56.98563547250563	944
1584	223.79482534555592	66.37863294935866	850
1585	218.53886457612853	59.10565500934592	920
1586	216.29014969345997	55.57073326284173	964
1587	217.85643503555897	59.19810854078414	913
1588	216.24601332407167	55.735376542824	961
1589	211.3634965802877	53.9714827315237	984
1590	-40.0028226848915	10015.342886294693	318
1591	218.51456752191402	60.23775464132988	939
1592	222.8774019092372	62.51780486109317	901
1593	220.43168890759455	61.424154056984364	904
1594	226.07833106858433	67.16331453560996	845
1595	224.29713424566938	64.561710492911	874
1596	218.70654366287152	58.47580971706711	930
1597	222.32241036984334	62.83251308944482	897
1598	220.07226352449783	61.91445226717089	893
1599	222.2834882030876	63.55743202881748	887
1600	217.35937422712183	55.466908688824674	960
1601	224.09092102363934	63.635255237520056	892
1602	225.48342664523554	68.33825992742398	848
1603	220.8092849949288	60.23683739107926	912
1604	225.4821267589184	68.04275867585984	842
1605	220.01321779670343	60.540312600741366	904
1606	224.02895459482704	66.25088221591108	849
1607	215.84140886553968	58.08976152286623	936
1608	218.8543358812087	63.47789505355472	872
1609	220.50498370920164	63.39710033762613	881
1610	220.15108436359537	61.18708144493107	915
1611	219.969478370275	59.32854998877569	928
1612	220.41434502420512	61.84193309871321	910
1613	220.05639027622763	61.5386106914916	891
1614	213.47838485660643	62.332588888009376	921
1615	215.05734550164837	56.03939551582238	970
1616	217.72943750552264	58.56474590420961	952
1617	215.75809194219653	55.83991760015216	969
1618	218.82140785616403	59.88690283995293	932
1619	217.85947546385782	59.56920167219071	927
1620	217.95076075217384	57.61855544929822	943
1621	14.399900576158103	10033.43982236347	478
1622	214.6791338984903	55.90379638596851	960
1623	218.51999820532848	59.89118202562159	919
1624	217.31931589791412	60.28413109985331	928
1625	219.60262546677842	58.69862396410332	928
1626	-56.38485348463375	10011.104739645774	267
1627	221.9475335630543	63.6520818123071	885
1628	-41.55140030218103	10016.790162300087	283
1629	222.75913397995356	64.04114400452949	874
1630	219.85157307799525	62.34470864759668	899
1631	217.05090839370988	59.26224928472513	940
1632	219.23350021467752	60.27265336969942	905
1633	217.78659383497785	58.71762974481032	928
1634	226.7537155784916	68.896511491452	836
1635	110.58865957135924	10057.677471031604	929
1636	215.8779741461575	57.4373478111251	936
1637	221.88383543869264	63.652810760275216	895
1638	222.5535142372633	62.79501481502145	893
1639	219.1715524972605	59.32185637917427	930
1640	220.9235732998689	60.43045440939879	923
1641	224.47997477329753	65.84873285186029	874
1642	221.99283598603833	62.21059241187151	892
1643	223.05450923940626	62.757446326940666	896
1644	213.78929429921237	62.59080376719435	893
1645	220.08459263647904	62.515237555863074	888
1646	224.870874609049	67.28442047695259	843
1647	219.61185089974376	59.856239201994335	905
1648	221.22931108486154	61.56546942634134	908
1649	220.62979239108947	60.85451728966078	912
1650	223.28524201225878	65.47842875915565	878
1651	217.50107770999637	61.73854931561422	903
1652	45.722978670232806	10040.343354101482	626
1653	219.5364712561372	58.69621886324472	949
1654	220.34536636777858	62.40395192147622	892
1655	217.95978301009404	59.461412286319984	908
1656	214.69725037896234	58.81424269148747	918
1657	224.48129912506104	66.51576203259269	853
1658	214.66300042991426	58.09565617234975	947
1659	217.37759025684025	58.560649001630956	971
1660	217.221215119401	58.355394713811656	919
1661	219.59937887117295	61.754248151427724	882
1662	1.656949421399986	10025.544850294978	541
1663	220.33461407618333	62.5533025914369	887
1664	220.26273633375396	60.93338647721722	900
1665	216.99358279049395	58.16422265316035	914
1666	221.8384655759901	61.58853201093631	892
1667	97.07625595525326	10054.970368681586	869
1668	217.89358309961528	58.132763872792815	934
1669	215.3488530669249	55.72203207829095	953
1670	218.50808916056513	59.735543391208296	912
1671	216.9513783495239	59.56673508324779	912
1672	220.8455230696136	61.397902010388734	902
1673	222.81092926850351	62.825042132473634	891
1674	216.52828916274413	57.64815965898941	930
1675	222.5532134232756	62.9545510963593	879
1676	226.06921000477118	69.49206527653594	830
1677	221.87550994366805	62.02584404137191	897
1678	219.45529088501155	63.75537028651313	875
1679	214.4613911606584	56.299888827406235	969
1680	217.96869886236885	59.37635052709683	927
1681	218.632247816936	57.817911575463405	931
1682	218.08241072869546	56.98497499600415	944
1683	223.51770488635586	63.55790975052792	881
1684	216.46553514591454	56.39060428010299	971
1685	224.00399077317553	65.45593587301414	865
1686	221.14657316519245	62.28160787365497	883
1687	224.61577209723134	67.00965002457531	838
1688	220.67606503494562	61.40571890668469	902
1689	218.73195005777018	59.09690882016389	920
1690	222.42792483428553	66.85358336457959	835
1691	220.56069164539062	62.451265117464374	884
1692	218.34681973852105	59.324045536693674	912
1693	222.72333481187968	64.00714657496587	885
1694	219.47391315426793	59.77314307496542	909
1695	221.9161535322783	62.49445485391068	884
1696	221.92595389797043	62.94316291246702	884
1697	222.15306492768298	63.91290644368525	866
1698	225.57962420531004	69.47562009037738	819
1699	222.09954442898692	67.15148374920102	841
1700	220.61114679003177	62.73981394094721	879
1701	219.31281719407252	60.69454915933558	903
1702	222.76206914913737	65.23111989703172	856
1703	222.66566304976297	66.0068952130553	833
1704	219.3051099295518	60.64748604209674	894
1705	218.44560943689729	59.3519777329323	911
1706	220.31560087665898	62.45317294761977	883
1707	219.42673534374467	62.0252063020726	904
1708	211.37357783605572	57.51287390179142	986
1709	217.75355649238207	60.68013855726784	915
1710	219.5252817046005	59.7322090358364	940
1711	219.88027540384718	60.897571072465624	914
1712	212.19541759887508	52.7230186808177	1010
1713	222.5258323316896	63.46057314219071	875
1714	225.9464064664995	66.22733280564384	860
1715	-57.53957510945908	10013.34143399861	257
1716	220.3488954608545	63.28583382123391	887
1717	220.4863683970358	61.49114149385576	892
1718	221.0603474214912	61.52849504805472	900
1719	224.06461304572795	64.97329289659335	863
1720	215.16734001058998	59.19539467999062	906
1721	223.50342658925388	65.59776622991167	854
1722	218.01742738772433	60.30856910058251	903
1723	217.12077670199128	57.55569779060447	945
1724	217.1641060368473	62.658843825330294	903
1725	220.749885003284	62.26675540698356	907
1726	219.55213010996073	61.26745208975202	893
1727	222.54432658099313	63.44487304597312	889
1728	222.37568831192826	63.821177536092506	873
1729	212.53668754877137	56.96311853019934	949
1730	218.7095532551466	61.8129577619332	900
1731	216.4090590296045	58.77688946201859	942
1732	-26.52264942600094	10019.040657367319	361
1733	224.14385692269508	66.0473540295854	860
1734	221.8847750177791	64.0611514383624	863
1735	-29.947223327773855	10020.209910222075	326
1736	223.7442382696263	62.33640123674122	888
1737	219.05276885744425	62.11302931313487	889
1738	221.15902788185656	61.88360199076598	904
1739	215.44388458515877	57.88167341572587	939
1740	219.39298613471718	58.62591927607409	937
1741	222.50419841993303	62.800292560670194	887
1742	220.35552488706392	61.769494696730085	902
1743	223.09840380737378	62.795462593972054	909
1744	222.7609061795074	62.933396943961284	889
1745	222.30439376913222	64.25700365596447	868
1746	220.6854892072096	63.22545627903709	870
1747	219.49342222227713	58.78098664437225	921
1748	219.1776640702605	60.585328375063355	905
1749	222.49180201190168	63.38618291420558	883
1750	222.28811616627473	62.2233673923146	885
1751	222.8377962087352	61.6267541564465	905
1752	218.21070988273937	57.84811649900414	939
1753	226.30602788548435	70.44482272455359	806
1754	219.67906449806793	60.076842640978704	923
1755	219.3295368396391	61.146528232011136	918
1756	219.80815587955428	59.94879434130152	938
1757	221.4813306292215	62.27202296498467	897
1758	221.24429586314244	65.20798305129269	869
1759	218.45455380214935	62.25615168987191	885
1760	221.8092469761775	62.58495951187707	890
1761	221.5880170192876	63.290143461430674	883
1762	39.7793444433529	10035.343878683885	683
1763	220.79031945512563	63.0458080519586	899
1764	-49.48351150204171	10014.57631164536	278
1765	72.30271667002822	10046.05587782718	838
1766	218.26647640474988	57.70621109868862	936
1767	219.65055400479247	58.55652943586531	950
1768	219.60236872991	59.52777165841694	931
1769	219.22420011623652	59.20838387289175	912
1770	218.11849502284028	58.8795370459198	928
1771	-76.76796840990501	10004.937118826421	164
1772	218.4296885051209	59.98008822195284	914
1773	219.47285178723584	60.37058893054966	922
1774	220.77115538921188	60.5116894172643	906
1775	220.3480207977245	60.21288119394311	911
1776	-8.470023013270449	10025.581504934204	448
1777	221.36077419869503	61.418563788398764	895
1778	220.6754026521668	61.2927833907773	903
1779	219.89369030219314	60.70238954173422	907
1780	220.7787541097934	60.07726560370258	918
1781	224.88353131745407	64.65540226481261	878
1782	221.03154157183832	61.768612703047815	905
1783	220.53725609719163	59.47282981420828	929
1784	21.99048157652871	10034.82632863787	548
1785	220.85976025682942	61.32881852917092	900
1786	224.83272466679674	64.31849755714778	885
1787	222.277302947115	62.54250377105172	896
1788	222.43790334188714	65.28230732838978	868
1789	222.27953716006022	62.39615119592705	904
1790	222.14199928335296	63.02649453690026	905
1791	-13.971479799518619	10026.482890815869	516
1792	221.5575296077842	62.62094603193123	899
1793	222.94069048695692	64.45474469118368	874
1794	225.3057335854796	69.47926234033199	822
1795	220.14555997071022	61.02294056526331	900
1796	220.51476448221692	61.76463191577539	899
1797	222.90961046712712	61.220048704153534	911
1798	219.1163350340755	59.9050975092325	915
1799	218.71432500752607	62.253736278955564	886
1800	219.9055591156385	62.016290960352165	898
1801	219.05701736632503	61.20900635479529	897
1802	217.28183615817971	57.06514419215204	961
1803	220.2050946224772	62.73694189124311	883
1804	223.36693492281108	63.10978628409433	888
1805	223.3724197619322	62.45126903281212	894
1806	65.71508490441707	10046.268913552956	729
1807	221.88218648054237	65.47810282157235	853
1808	218.6102543066445	61.16436255054299	928
1809	225.65591324178325	67.20667049377477	859
1810	218.24977265129996	61.195521852282916	901
1811	217.3240706183653	63.51837142257914	887
1812	220.0731758023926	61.0403060788189	901
1813	225.105997701578	66.96643025978905	850
1814	218.27219859593123	59.53426727753116	925
1815	220.7583674302564	61.80590567208054	899
1816	221.47995427423575	61.515503800284	895
1817	223.14066582146583	62.06595243883978	904
1818	223.46528608094343	64.28914164110525	872
1819	222.48759639563224	62.57461875926886	909
1820	219.79467085045752	60.86101927104443	904
1821	223.41881749179075	63.29552155918502	890
1822	223.58307137611416	61.67678741014621	920
1823	223.75236845528326	65.30869061332653	875
1824	222.1202637516325	61.64921791940048	901
1825	0.8252970615341866	10029.402370305213	481
1826	214.73760538962682	58.27790263013617	950
1827	221.64512633437042	60.272874543291465	916
1828	225.64739753079004	65.34198787973371	861
1829	107.77030999730277	10058.42501309725	853
1830	220.04657468579717	59.90364623570112	923
1831	28.430265371128655	10039.426067755805	645
1832	214.98519234605098	56.32927598650318	944
1833	-23.16454454513142	10020.083244833439	369
1834	222.2908484820256	64.56694827080136	868
1835	221.84284465614596	65.22502140121499	861
1836	221.4517524027897	63.56052853883151	891
1837	223.93989270113607	63.4490350755492	888
1838	226.6273009714225	65.84975090369764	871
1839	222.4147905216561	60.38470932736734	934
1840	221.94444516151398	63.729283566784495	871
1841	223.53657132243748	61.22874812503859	911
1842	10.965823612221755	10032.340926152481	572
1843	-58.34116220342499	10010.692590913106	237
1844	-35.50962980108115	10016.54378312397	329
1845	218.77848575531172	62.07201127333135	904
1846	216.76562706687133	57.53682208576597	944
1847	220.48711460110306	59.88390142824519	936
1848	-19.019793835460533	10021.762981455213	370
1849	223.14276695011384	63.41472381455167	891
1850	219.17203852011818	57.43324039062422	939
1851	223.96831871092306	65.46298766736604	859
1852	217.7034605994183	57.6770739363686	955
1853	225.2065646909906	66.51968550228882	864
1854	218.15246972974438	59.1446605626081	914
1855	223.56158309581792	63.399919340978734	883
1856	223.9160834209055	63.060166149454915	895
1857	224.06664094249317	64.79211487359422	873
1858	221.5953651232006	63.86700984589043	873
1859	226.01114886789665	67.39426885236261	851
1860	25.6915238076879	10035.600047518437	577
1861	215.62755559651208	58.85862978329387	954
1862	225.30999617972978	61.39970783225426	921
1863	222.51624193582506	61.36311056738241	901
1864	224.77149593048782	64.25951329909617	872
1865	222.6385255403385	64.28062669034146	876
1866	222.31915247583038	63.76043466106146	886
1867	222.7761340425975	63.69859584512977	871
1868	223.15705740909547	65.39605016564086	872
1869	221.75534916058626	64.17057381102926	880
1870	221.84209327813346	63.86724488032467	877
1871	222.50555949238975	62.03514547792889	910
1872	225.1383347011955	67.05857126425747	844
1873	220.64641174718474	62.91695053096673	891
1874	222.04031669792448	62.10825814635636	901
1875	223.96765669135223	65.22912826058814	873
1876	220.23324228434538	60.34599723576091	925
1877	221.9787956303379	60.69285448748161	916
1878	218.34749076193015	59.012267148548155	927
1879	223.24088989646523	62.78195223084017	890
1880	217.4059018711866	57.901317275321006	927
1881	224.3355785572468	67.6839829992777	832
1882	220.2746751492181	61.94670395405152	898
1883	220.9788415267368	62.32936100721435	887
1884	62.11330526209403	10046.539432283438	710
1885	225.39140530156806	65.8772994710251	859
1886	221.7266670540964	61.497016859353	908
1887	218.39296845478586	58.60463631012003	929
1888	225.9564786093566	65.71892927235277	876
1889	220.52406986854635	60.18573799909974	919
1890	216.90368132280543	60.56816387641715	911
1891	222.7268734931471	64.43512238561382	870
1892	224.39307106406852	63.42647884094925	893
1893	221.114283243627	60.895167794816075	918
1894	220.23878268000328	61.38598876752647	913
1895	223.40896545957577	65.37039106885966	877
1896	225.85980592987954	67.88188574068623	833
1897	227.80026134816924	67.08807110893657	862
1898	220.62088552103805	60.012213397457934	922
1899	222.7683993019772	62.210718866700155	904
1900	226.73483014575078	64.29600259673825	893
1901	226.93881423487713	67.45511965859039	863
1902	225.5866957031358	65.25411518993408	874
1903	225.76773981934377	67.28424342390423	844
1904	223.1266343343885	64.03603226718761	884
1905	220.92461361235297	62.154815347417895	874
1906	219.3269808144101	60.07088213835427	924
1907	223.56863719600832	64.70094114285975	877
1908	222.57461164516923	63.95707364884399	871
1909	222.28750287952522	63.73144198051775	881
1910	221.01884212237255	61.42123379944609	903
1911	221.2002105351417	60.40969960627106	923
1912	222.07838063620343	65.38438831858163	858
1913	223.87467416826982	63.94748770152857	880
1914	218.4536900861467	58.281547531024465	936
1915	217.7796284817285	59.76260139997826	922
1916	224.75142120360601	65.5234650370379	860
1917	222.77607532588453	64.79068728770727	886
1918	222.28444590006885	62.5477848977359	900
1919	224.62510473396682	65.76553706628268	861
1920	68.4613175790326	10048.554617626425	685
1921	221.47088831868274	61.55668299065062	903
1922	224.04084109676646	63.25472005070875	887
1923	220.3505506268174	60.36517839339205	916
1924	218.54058355517898	60.95434451885752	907
1925	218.7102096006336	58.640666764338434	910
1926	218.7961414691388	60.2628649826617	900
1927	-84.83982026948226	10004.729266185588	175
1928	225.63125252162422	67.13729547119901	854
1929	215.33318984954488	62.3533196765142	892
1930	222.95108112713302	63.70693353986942	877
1931	221.98457901585175	62.57575484012952	899
1932	75.66300921138313	10046.692988992874	820
1933	221.16035067195452	60.962481688712806	901
1934	221.7168025963001	63.182885729173314	885
1935	218.417730599938	59.964145653464364	910
1936	219.77408660855275	60.3446871768736	905
1937	-73.73431193070356	10010.68390537885	216
1938	216.7016012174438	54.96005063654235	967
1939	222.4050054296125	61.906828233875004	892
1940	220.44080092315264	62.06433356961571	893
1941	227.30056465053065	65.65962601712567	867
1942	222.1020533099806	63.36159346955574	878
1943	218.8362574485742	61.32129752524561	908
1944	221.45458568172035	62.56017712737008	879
1945	222.57449730196052	66.92456223167095	841
1946	222.11127920239596	63.99251998951769	873
1947	219.1191339590655	61.480329013784896	899
1948	223.31915643090034	64.82301025009409	884
1949	221.20280776600836	61.15933491786182	915
1950	222.10584553210307	63.303209856944285	873
1951	220.80419081247024	62.63357673815307	887
1952	219.7184460902447	62.17307929527012	889
1953	219.7451232578516	62.49402066275613	879
1954	221.9455825142946	63.45122463263537	883
1955	223.89855299479035	63.932761023069226	877
1956	225.8155631784237	67.3640077880371	835
1957	217.72210890002182	59.508592716888025	912
1958	224.7164869519877	64.40007226916607	879
1959	216.22685033087197	60.0944236540106	913
1960	216.89164915801496	58.91867146176835	939
1961	219.00694888534593	61.21417139866349	894
1962	222.97499469924827	64.38225271146402	866
1963	224.28381802246292	63.6278346400412	878
1964	217.87216796746313	59.46151197641569	921
1965	220.6615953729492	62.15211521751748	887
1966	224.06964736008456	64.33037212003555	874
1967	-97.2656248905956	10015.833670192915	422
1968	219.8550650643127	59.96948583481248	905
1969	223.4624089378455	63.451446011061975	881
1970	223.46795088319297	65.91840509486123	861
1971	216.7609147632432	59.09415858491683	946
1972	217.49507472516947	59.84790997063569	931
1973	218.2144502811178	62.64552208838661	914
1974	221.91205764155507	62.03009316782701	899
1975	221.11453721198595	65.38546252302197	873
1976	206.02019906906838	62.00637761745144	1010
1977	221.65651729660755	64.15451628897075	877
1978	216.22338783764548	60.33120027050612	925
1979	210.97588212390144	66.21629802236937	958
1980	216.2426059319125	59.921905272131525	925
1981	219.68467106709343	60.71135199477468	897
1982	221.8258647838921	64.46379203769808	873
1983	219.93566021522312	61.187744201745886	916
1984	-16.097879399177813	10021.800717900362	416
1985	224.21010648995917	65.18061133403833	872
1986	221.32846652430285	64.89526785605872	873
1987	220.2295923696891	62.239231392151076	888
1988	224.9268169690715	70.03639072186486	815
