count	reward_sum	squared_reward_sum	length
675	233.77296926104643	84.73586985554681	700
676	234.45682223424643	86.58586486322747	684
677	235.00189776630143	86.7036118853852	688
678	234.7251006354696	86.98835764103531	686
679	232.71497748463764	86.90108043516507	685
680	234.68328118823968	87.33769618311482	678
681	234.6511216487487	87.06926903140136	684
682	233.88922356120852	85.89793809850362	694
683	234.03872549547398	87.59797306041143	674
684	234.45543023730357	84.95743043555844	704
685	234.26994041950974	87.14576723865245	686
686	234.42268475587935	86.96110323759105	683
687	233.5860298739193	85.5034544645309	695
688	233.62817257037645	86.88330202497696	682
689	234.06788931297697	87.04166658687073	683
690	234.85026548583224	85.60001801919549	695
691	233.74234103928762	85.18232350628367	693
692	232.1213185150979	86.03578365193405	688
693	232.6727690647096	85.32896405002799	693
694	234.33553695827666	83.67601877302765	712
695	233.2104290587072	85.29045074415126	695
696	232.78758198457248	85.12297270261104	695
697	234.39742018656077	87.04926037571283	682
698	234.15801158855123	86.02391130984279	689
699	232.95009768847186	84.18565687718802	699
700	233.58936929243254	86.44928307865322	687
701	236.7906722259967	87.27513588132541	691
702	236.0029015224876	86.70965129836956	693
703	237.23652283540986	87.06990301853163	699
704	236.9061267579339	85.85072888288204	705
705	236.65894005976332	86.7756283353406	698
706	236.3765632397956	87.69584238893815	687
707	235.7875418270574	85.07052628968184	703
708	236.41827475925047	85.51354627258209	703
709	234.98016989058183	85.22887169802898	704
710	236.17174252458997	86.52935430939412	695
711	236.06303206476863	86.24288494015802	696
712	233.39890375101228	84.67231142452738	695
713	235.56617810274625	86.53974533966453	690
714	235.91828272630514	86.26235788596493	695
715	236.2068025943322	86.41210902382913	695
716	235.22506599015182	85.89821266474561	693
717	234.98139550544815	85.13717922894594	701
718	235.72786800393527	85.89540434992382	700
719	235.25301047982612	85.85282851363972	697
720	234.6990570517654	84.85423236226714	700
721	235.81573556100847	86.83538285607564	690
722	236.25420626557298	87.63034896138196	689
723	234.95373666985387	84.89685964380779	706
724	237.17942897715164	88.52422583548454	685
725	237.29245162104638	86.88501043930516	699
726	236.16939871019068	85.30883313021299	703
727	236.71377092218535	86.74024571541945	698
728	236.8931356657639	85.57393343050762	707
729	234.9668081294039	86.3824303051067	693
730	236.07968058945355	87.10263154452093	693
731	235.51168768590347	86.30383504143632	701
732	236.1169213961316	86.07566309146455	698
733	235.76709568589422	85.8277004095989	705
734	235.8066662849257	84.76334004013515	709
735	236.15447794596994	86.63028641203086	698
736	236.34166586832455	88.3928078904275	688
737	236.86434256169636	86.58038934802018	699
738	235.81814832071964	84.94075954818977	706
739	235.76625149899917	86.8928036820057	691
740	235.48259542815555	84.46137871685565	708
741	235.2862803571485	84.45859378829982	709
742	234.87125378402226	85.07841559364705	700
743	236.52492115379638	86.04240120693252	702
744	236.0332042160848	87.07814936519699	693
745	237.80829998880512	86.47917668904641	702
746	235.76197278178782	84.21316038249768	715
747	235.35137526528504	85.63801570532709	702
748	235.52679583729736	86.58627050998727	693
749	235.4635627166916	85.6979951459152	702
750	236.9623067235098	88.48961000516098	686
751	235.8544985345851	87.54516523671609	686
752	237.4726202641906	87.70172551345195	692
753	236.60937984180663	87.49289628112	693
754	236.04292238846168	85.12831209292635	708
755	236.1308649872295	85.18716276837702	707
756	236.5974065439456	88.43959363012397	686
757	236.20292968809812	87.17663203933722	696
758	236.46678875540562	86.87896304751642	697
759	235.57144023597996	85.22917880808508	701
760	234.7840363056004	82.61551420006093	720
761	236.11674365963364	85.73464958607418	707
762	237.37498083950902	87.42742392821475	699
763	236.63969609075707	88.00428423394192	692
764	235.10103171446724	86.47021303595892	693
765	236.06781212935516	87.02196976509272	696
766	235.8054783677422	86.0600467232675	699
767	234.68015819094595	85.55853983366525	702
768	235.59912973258594	86.2779624112522	695
769	235.85247619282984	85.40064455811059	709
770	236.97336394857015	89.80235701438379	677
771	236.72969314588389	89.7980180274248	676
772	235.57980659452454	86.83125409286671	694
773	236.24915462022483	86.44226379223659	701
774	232.98167103604646	84.3810092372832	700
775	231.88934820074942	84.30999003780764	697
776	233.46401097587122	86.78129375251044	680
777	235.0198812829174	85.02652513528598	711
778	234.8222443384248	85.01421750768462	703
779	235.96544037200553	85.52536175753872	703
780	236.30526485331762	84.45996491593579	712
781	236.1320327876624	86.32424602493404	698
782	235.25616201267184	86.49981897948425	692
783	235.809100105539	87.49310481403967	689
784	236.27631138417618	86.28523997750067	701
785	236.0988210944406	86.81392118324375	694
786	235.99938052431713	87.94355340343047	687
787	236.88501310248853	86.4393617312285	700
788	236.57211845575497	87.91687353424246	690
789	237.46987145164726	88.89885229261272	684
790	235.58277572201595	83.54781619584675	718
791	235.8587889976421	85.66304403690948	703
792	236.37946781814756	86.07934774541229	703
793	236.95232321884671	87.70068358199045	693
794	236.8224411119543	85.9457438180226	708
795	236.02738879548258	84.49441447600846	713
796	235.3322508354084	85.48110575319882	700
797	235.24070709828501	84.847929641253	708
798	234.4622620544097	86.27484936008857	691
799	233.994681807144	85.97637421669907	690
800	234.37064970144712	84.54113804740788	703
801	235.38514692492808	81.98594837903262	725
802	235.3700771233751	86.68838651128442	687
803	235.3534860838904	87.83750517182128	683
804	235.17304633722188	87.60648058738249	682
805	236.90040083105083	87.77848452178084	691
806	236.0825918477857	86.68867599896633	694
807	236.11067638353154	87.3833051318094	691
808	236.64517755755003	89.26443679678744	677
809	235.68946195239735	86.36290140100027	696
810	237.33228123110862	86.14186659970797	706
811	236.67229355150687	85.11168071660626	713
812	236.74748248874553	87.73401126215583	693
813	236.66425658089858	86.07937192761646	702
814	237.08428070959957	87.17840914598574	697
815	237.43651189285924	87.86330355256446	693
816	237.83293872250837	85.98958084753444	709
817	236.47180820779025	85.88133771452313	702
818	235.72506771345067	85.98527889178806	695
819	237.51795876874462	86.00260331796068	705
820	236.10110656069648	87.63828504689003	688
821	236.17462036322465	85.25404595178131	706
822	237.77882720785203	88.31447988568681	690
823	236.45199626763494	86.07389080240178	703
824	235.64731176769124	85.97630929015006	702
825	236.52701079957808	89.6422491145339	674
826	237.11262065269642	88.9616950920651	681
827	236.8470526203367	87.72100475668371	693
828	237.15602151231278	89.21966347130436	684
829	236.74264604829017	89.33469805938174	680
830	235.7078427132239	88.24375123315323	682
831	236.3214833046785	87.12586829665223	696
832	235.62170589698684	87.81729721060911	684
833	235.92020562615048	86.67825776144484	704
834	235.34369767015403	86.29766094573051	696
835	236.3473621589884	88.39715149472512	686
836	-88.87701767463054	10002.280308664353	100
837	-88.59453044908815	10003.050357772116	97
838	236.26326742282112	87.17876273739415	691
839	234.60175998452925	86.36612874625352	690
840	236.01074000353142	88.4698416788407	678
841	234.70431241578362	86.3488523582804	693
842	236.32665690166323	88.08058712869432	686
843	236.8129839231737	87.92837289762596	689
844	237.43150361158263	87.5082157700346	695
845	235.42950259948063	87.79624813132268	684
846	236.39554711545375	86.1762964053897	705
847	236.92428317785277	89.90832203639076	682
848	236.63185761905464	86.75497754013229	700
849	58.96855454935084	10058.211808849139	491
850	237.45559448971002	85.7974934943246	707
851	-82.83936228566562	10003.883218846346	119
852	235.4893424798196	86.50931491563136	699
853	235.7021810096448	86.47537052143548	692
854	236.0513306086656	87.24362959716422	690
855	234.41990199007114	85.28358075779339	701
856	236.0127285939884	87.47377549163188	692
857	236.73880329762662	88.42750494365215	698
858	237.46262145731248	90.03317894982825	681
859	236.59965347140798	89.32991833072354	683
860	234.57307295125162	86.51539829785685	688
861	235.91427963760796	88.41918045958255	679
862	235.58789525149461	88.05077308505172	685
863	234.15083446172554	85.05027008962365	698
864	235.33637638607175	89.0209282601567	679
865	234.94069433629477	85.06126222438844	701
866	234.53064034811865	86.01934529046432	691
867	235.8882072595146	87.26191937986356	693
868	236.07590418570945	84.67340742528282	711
869	234.64011360751658	84.95545936874449	703
870	235.40289071475806	85.97399777130232	697
871	236.06632593939358	87.1637667670096	693
872	236.32680327738458	87.32580264396105	693
873	237.26403150502665	88.04782832669753	695
874	235.3519322017265	88.07621863155546	680
875	235.0303249630201	87.22089945757568	688
876	236.20334227613904	87.13283195692101	696
877	236.24951631175864	87.0037912839236	699
878	236.20243672137764	89.56089629936474	677
879	235.40631751140577	89.10946974653073	673
880	236.26083705303802	88.66058693954773	684
881	237.40585707728607	88.59404576333942	688
882	232.51158444175178	84.40347711764936	697
883	232.9889189609388	86.61778068440243	684
884	235.6577326387885	88.66443537660702	679
885	236.23359098299332	89.32719507249574	676
886	236.72235831322755	88.70914013373338	681
887	237.54766199683561	91.69036914658022	665
888	237.5100476860258	89.2467976281182	688
889	237.8085334683766	88.26143149469713	692
890	236.8727266819765	89.72103966563829	677
891	236.86952610113397	86.37003774310189	703
892	235.26299219333688	85.45955225728153	699
893	238.2069404112623	89.21136471640642	686
894	237.38142810567825	89.16832625091531	688
895	238.1148374275362	86.21641722697288	709
896	236.81681647478155	89.19569330997574	685
897	236.80702467100795	88.8092157045618	684
898	235.99234385197738	86.70057373731109	693
899	234.5843397010229	86.2320425766131	694
900	235.6966236562086	85.83341739991539	710
901	236.14416175156325	86.43326055531956	703
902	238.22761666221976	89.94979738843472	683
903	235.60003378724426	88.36923491203991	681
904	236.2471452323259	88.90758893362808	678
905	237.22387618571167	90.98482732299347	666
906	234.90781754121934	86.87895161880344	689
907	236.18654599968903	86.72345478238785	693
908	236.57131474972408	88.58373217052859	689
909	236.09851952543937	87.98892325296629	688
910	235.51396420553516	86.6617826928782	693
911	235.29471361909353	86.66187559195504	691
912	234.61605979006723	85.51623294029085	697
913	236.17897803893112	85.4935305385689	702
914	236.78212770100282	87.28252218859933	697
915	236.41124825258794	87.70554837277251	690
916	235.5627238627229	87.25794966885753	685
917	236.95731735079988	89.09408930272787	679
918	236.40302065072115	89.18443654553852	677
919	235.55515867479255	88.05331877928298	682
920	233.13660987717935	85.91749307601972	687
921	234.9477165079194	87.58824410212051	690
922	235.29738664302084	87.34358686827001	691
923	234.60643109677832	84.6358387389572	710
924	235.3767173052555	85.5743957815445	704
925	235.46929564456497	84.50911629261952	708
926	237.4033597625433	87.53718098435121	703
927	237.45116073858534	90.19252820495242	679
928	235.67098293879766	88.9632460859412	680
929	235.16623084755213	84.35814236811927	710
930	236.26235872702597	87.56527614601245	692
931	234.37326942317353	85.16695726682256	701
932	237.3003047291097	85.12220845071421	714
933	235.40790259874106	87.03733468196478	688
934	237.16206904702582	86.17031628310195	705
935	236.3420938916173	87.24208462413016	693
936	237.2581561678025	88.85819838580684	684
937	237.56829866891968	88.93852702511428	685
938	237.02680072607438	88.42272032950366	686
939	236.07841049254807	86.42761252723496	698
940	234.7600956012273	84.92967321001329	701
941	236.02801015052466	89.48743286058449	676
942	235.43790027437362	87.67453878752202	683
943	236.07464189636121	87.81520622853728	689
944	236.094656255258	87.87357494461534	688
945	235.68461404861944	87.28873504484619	698
946	236.44882702143477	88.30322914979178	686
947	235.8769382433164	87.76298034755081	695
948	235.899564173389	85.1275418704115	706
949	236.68282823239352	86.44519368009476	698
950	236.58744441755945	86.75552106125855	695
951	235.55931184246518	86.34583681249008	692
952	235.00228782859008	86.24565532954534	692
953	236.06137300973037	87.618294227235	687
954	237.4570596295565	86.89176581356155	695
955	235.3518249198176	87.03417882290427	684
956	235.69678966403214	88.01009825021528	679
957	235.28628489872054	88.52290660684395	675
958	233.69255166097642	87.54260938269604	674
959	235.39301525661122	89.17096876274321	675
960	234.45547840138198	88.05337762418262	682
961	233.85157967224634	84.06789588524735	704
962	236.60785095973833	88.5328877107118	684
963	236.25053149260617	86.93432541321555	694
964	233.885590558188	85.76158022632997	691
965	236.1311631648057	90.22775632178329	667
966	234.63983046625214	88.95441815743311	673
967	235.02578177969625	88.78562328291582	678
968	235.4283715237145	86.21502959549191	700
969	233.38341282188935	85.81077449288861	692
970	235.62647232670943	88.01066771554984	688
971	236.33228666240362	87.73893620083841	693
972	235.55673510995524	86.29534823938558	702
973	235.2192712121598	88.9712098741377	677
974	236.2538448277911	86.38615823322483	704
975	235.99890368508704	88.51706578356286	684
976	235.02229510735594	85.96413344467494	694
977	235.97544850612817	87.1962503000498	690
978	236.43505419694648	86.51132217741747	699
979	236.44465560176806	86.8889632207709	696
980	236.27097888298664	87.93297823600054	689
981	235.30387423163654	86.85040262633237	694
982	236.2791714267031	86.32532240490875	700
983	236.0576172611032	86.3236600644295	700
984	236.92744026483464	89.39063646910401	682
985	237.10400844792787	89.41341765007355	685
986	235.65899669122408	87.96152785547746	691
987	234.28913416004565	85.0470087755272	702
988	236.8640335335247	88.60768936766202	694
989	235.10344030069737	86.74700578211865	690
990	236.59573921831665	87.14950258317394	697
991	235.34475260561717	86.10237769208723	701
992	235.08041256436744	84.30555850060904	710
993	235.56652038612626	87.0600591120522	693
994	235.49665243161536	86.09772294433347	697
995	234.9878743786807	86.75955376482291	690
996	235.8438177748541	87.63623091777936	690
997	236.42460794430255	88.69142994774188	689
998	236.13531592556492	87.70287812800673	691
999	234.7894802532937	87.00712770399807	685
